pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,2023-08-14,86.2,-2.78,5.18,"Brash, Matt",677951,666374,single,swinging_strike,,,,,12,Bobby Witt Jr.  singles on a ground ball to center fielder Julio Rodriguez.,R,R,R,2,7,S,8,ground_ball,0,0,2023,1.26,0.29,0.18,3.82,677951,669392,677951,0,9,Bot,113.86,106.91,,,663728,,,4.511905215138638,-125.54473790181224,2.356293143818125,12.57053834893837,23.15055136676692,-29.711548952221527,3.5,1.65,13,98.1,-5,87.0,2690,6.5,716994,666374,663728,664238,668942,553993,676609,686527,677594,606192,53.98,0.274,0.277,0.9,1,1,0,2,78,1,Slider,0.41666666666666663,0.6000000000000001,5,6,6,5,5,6,Standard,Strategic,65,0.0,-0.038
SL,2023-08-14,83.2,-2.4,5.47,"Wittgren, Nick",663728,621295,strikeout,swinging_strike,,,,,14,Cal Raleigh strikes out swinging.,R,L,R,2,7,S,2,ground_ball,1,2,2023,0.81,0.17,0.74,1.46,668942,677594,553993,2,9,Top,113.86,106.91,,,521692,,,5.654168719121538,-121.05748761789232,-3.110318704451151,6.957170749538182,22.787957547677728,-30.11517474166746,3.56,1.69,13,98.1,-5,84.1,2462,6.8,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.72,0.274,0.277,0.0,1,0,0,2,77,5,Slider,0.41666666666666663,0.6000000000000001,6,5,6,5,6,5,Strategic,Standard,66,0.048,-0.481
CH,2023-08-14,83.9,-2.43,5.39,"Wittgren, Nick",663728,621295,strikeout,foul,,,,,5,Cal Raleigh strikes out swinging.,R,L,R,2,7,S,2,ground_ball,1,2,2023,-0.66,0.28,0.24,2.5,668942,677594,553993,2,9,Top,113.86,106.91,,,521692,,,7.539264354726655,-122.12705316033154,-0.9462519831972366,-7.952479496517659,20.369089124608188,-29.313989472693144,3.56,1.69,73,90.8,4,85.1,1773,6.7,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.8,0.274,0.277,0.0,1,0,0,2,77,4,Changeup,0.41666666666666663,0.6000000000000001,6,5,6,5,6,5,Standard,Standard,246,0.0,0.0
CH,2023-08-14,81.6,-2.51,5.38,"Wittgren, Nick",663728,621295,strikeout,foul_tip,,,,,8,Cal Raleigh strikes out swinging.,R,L,R,2,7,S,2,ground_ball,1,1,2023,-0.59,-0.04,0.15,1.92,668942,677594,553993,2,9,Top,113.86,106.91,,,521692,,,7.15756934233143,-118.81737225769945,-1.2327115024968736,-6.829574201264475,20.017192008607232,-32.496095089356764,3.56,1.69,73,90.8,4,82.6,1717,6.7,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.83,0.274,0.277,0.0,1,0,0,2,77,3,Changeup,0.41666666666666663,0.6000000000000001,6,5,6,5,6,5,Standard,Standard,243,0.0,-0.224
FF,2023-08-14,91.4,-1.96,5.83,"Wittgren, Nick",663728,621295,strikeout,foul,,,,,5,Cal Raleigh strikes out swinging.,R,L,R,2,7,S,2,ground_ball,1,0,2023,-0.7,1.28,0.11,2.91,668942,677594,553993,2,9,Top,113.86,106.91,,,521692,,,6.81747247059546,-133.04935403711272,-4.344692453709122,-9.714341295400637,26.30197602050066,-16.18322761596124,3.56,1.69,52,95.1,0,92.7,2244,6.9,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.61,0.274,0.277,0.0,1,0,0,2,77,2,4-Seam Fastball,0.41666666666666663,0.6000000000000001,6,5,6,5,6,5,Standard,Standard,218,0.0,-0.145
CH,2023-08-14,84.4,-2.53,5.38,"Wittgren, Nick",663728,621295,strikeout,ball,,,,,13,Cal Raleigh strikes out swinging.,R,L,R,2,7,B,2,ground_ball,0,0,2023,-0.93,-0.17,-1.67,1.41,668942,677594,553993,2,9,Top,113.86,106.91,,,521692,,,3.888188144652053,-122.951496356768,-2.5950842952937347,-10.216550319175736,22.54795080157417,-33.603032867595985,3.64,1.7,52,95.1,0,85.4,1602,6.7,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.76,0.274,0.277,0.0,1,0,0,2,77,1,Changeup,0.41666666666666663,0.6000000000000001,6,5,6,5,6,5,Standard,Standard,245,0.0,0.081
SL,2023-08-14,80.2,-2.1,5.76,"Wittgren, Nick",553993,621295,walk,ball,,,,,11,Eugenio Suarez walks.   Josh Rojas to 3rd.    Julio Rodriguez to 2nd.,R,R,R,2,7,B,2,ground_ball,3,2,2023,0.97,-0.02,-0.94,3.92,668942,668942,677594,2,9,Top,113.86,106.91,,,521692,,,0.7375566097018948,-116.90456128462978,2.627036054288796,8.88120571131989,19.907251850731768,-33.043764243086954,3.38,1.55,52,95.1,0,81.3,2327,6.8,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.75,0.274,0.277,0.7,1,0,0,2,76,7,Slider,0.41666666666666663,0.6000000000000001,6,5,6,5,6,5,Standard,Standard,73,-0.017,0.324
FF,2023-08-14,91.4,-1.94,5.83,"Wittgren, Nick",553993,621295,walk,ball,,,,,12,Eugenio Suarez walks.   Josh Rojas to 3rd.    Julio Rodriguez to 2nd.,R,R,R,2,7,B,2,ground_ball,2,2,2023,-0.61,1.03,0.11,4.34,668942,668942,677594,2,9,Top,113.86,106.91,,,521692,,,6.537197516740638,-133.09365604125114,-0.1624130788209808,-8.53977115201044,25.300977369310026,-20.027288217113497,3.38,1.55,52,95.1,0,92.8,2247,6.8,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.65,0.274,0.277,0.7,1,0,0,2,76,6,4-Seam Fastball,0.41666666666666663,0.6000000000000001,6,5,6,5,6,5,Standard,Standard,213,0.0,0.087
SL,2023-08-14,82.5,-2.21,5.77,"Wittgren, Nick",553993,621295,walk,foul,,,,,9,Eugenio Suarez walks.   Josh Rojas to 3rd.    Julio Rodriguez to 2nd.,R,R,R,2,7,S,2,ground_ball,2,2,2023,1.08,0.14,0.43,2.15,668942,668942,677594,2,9,Top,113.86,106.91,,,521692,,,3.918679155563833,-120.0793630941878,-1.988177584381088,9.690935346471056,23.574951906981543,-30.603452022647105,3.45,1.61,216,69.4,33,83.1,2441,6.7,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.81,0.274,0.277,0.7,1,0,0,2,76,5,Slider,0.41666666666666663,0.6000000000000001,6,5,6,5,6,5,Standard,Standard,64,0.0,0.0
SL,2023-08-14,83.2,-2.19,5.81,"Wittgren, Nick",553993,621295,walk,blocked_ball,,,,,14,Eugenio Suarez walks.   Josh Rojas to 3rd.    Julio Rodriguez to 2nd.,R,R,R,2,7,B,2,ground_ball,1,2,2023,0.79,0.26,1.01,0.9,668942,668942,677594,2,9,Top,113.86,106.91,,,521692,,,5.84722746129031,-121.12892317523148,-5.421444932828022,6.821825190454778,21.193883868129905,-28.823584210967404,3.38,1.58,216,69.4,33,84.4,2486,6.8,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.71,0.274,0.277,0.7,1,0,0,2,76,4,Slider,0.41666666666666663,0.6000000000000001,6,5,6,5,6,5,Standard,Standard,59,0.0,0.063
SL,2023-08-14,84.4,-2.06,5.82,"Wittgren, Nick",553993,621295,walk,ball,,,,,14,Eugenio Suarez walks.   Josh Rojas to 3rd.    Julio Rodriguez to 2nd.,R,R,R,2,7,B,2,ground_ball,0,2,2023,0.51,0.0,0.68,1.35,668942,668942,677594,2,9,Top,113.86,106.91,,,521692,,,5.44418297224524,-122.88738819459986,-4.116804701962144,4.189884813389751,22.13429101083452,-31.61719581878278,3.47,1.61,216,69.4,33,85.7,2435,6.9,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.63,0.274,0.277,0.7,1,0,0,2,76,3,Slider,0.41666666666666663,0.6000000000000001,6,5,6,5,6,5,Standard,Standard,58,0.0,0.022
SL,2023-08-14,81.4,-2.11,5.85,"Wittgren, Nick",553993,621295,walk,foul,,,,,5,Eugenio Suarez walks.   Josh Rojas to 3rd.    Julio Rodriguez to 2nd.,R,R,R,2,7,S,2,ground_ball,0,1,2023,1.18,0.11,-0.19,2.44,668942,668942,677594,2,9,Top,113.86,106.91,,,521692,,,2.0533268791630617,-118.77346900074454,-1.4041480556294963,10.960885360033624,18.931016495614315,-31.11163391638223,3.45,1.61,178,72.4,60,82.6,2414,6.6,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.92,0.274,0.277,0.7,1,0,0,2,76,2,Slider,0.41666666666666663,0.6000000000000001,6,5,6,5,6,5,Standard,Standard,68,0.0,-0.101
FF,2023-08-14,92.2,-2.13,5.77,"Wittgren, Nick",553993,621295,walk,called_strike,,,,,5,Eugenio Suarez walks.   Josh Rojas to 3rd.    Julio Rodriguez to 2nd.,R,R,R,2,7,S,2,ground_ball,0,0,2023,-0.9,0.87,0.12,2.68,668942,668942,677594,2,9,Top,113.86,106.91,,,521692,,,7.736502151769582,-134.1359586418208,-4.043686582923016,-12.406130274949456,24.40408399978735,-20.91953328615784,3.5,1.61,178,72.4,60,93.6,2126,6.8,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.71,0.274,0.277,0.7,1,0,0,2,76,1,4-Seam Fastball,0.41666666666666663,0.6000000000000001,6,5,6,5,6,5,Standard,Standard,215,0.0,-0.061
SL,2023-08-14,83.4,-2.1,5.69,"Wittgren, Nick",677594,621295,single,hit_into_play,,,,,5,Julio Rodriguez singles on a ground ball to left fielder Dairon Blanco.   Sam Haggerty scores.    Josh Rojas to 2nd.,R,R,R,2,7,X,7,ground_ball,1,0,2023,0.89,0.29,0.19,2.35,664059,668942,668942,2,9,Top,70.92,116.76,,,521692,,,3.543468987130371,-121.44039385537316,-1.807302960285828,8.118833575270887,24.17114971509524,-29.19586202136521,3.37,1.52,40,109.0,-2,84.1,2506,6.7,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.78,0.457,0.411,0.9,1,1,0,4,75,2,Slider,0.41666666666666663,0.5,5,5,6,5,6,5,Standard,Standard,82,-0.336,0.941
FF,2023-08-14,91.2,-1.92,5.78,"Wittgren, Nick",677594,621295,single,ball,,,,,12,Julio Rodriguez singles on a ground ball to left fielder Dairon Blanco.   Sam Haggerty scores.    Josh Rojas to 2nd.,R,R,R,2,7,B,7,ground_ball,0,0,2023,-0.71,0.96,0.29,3.76,664059,668942,668942,2,9,Top,70.92,116.76,,,521692,,,7.160174538394405,-132.71633534426246,-1.310769473111805,-9.834316095056696,26.89341445450161,-20.658455796565757,3.24,1.53,40,109.0,-2,92.3,2212,6.9,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.65,0.457,0.411,0.9,1,1,0,4,75,1,4-Seam Fastball,0.41666666666666663,0.5,5,5,5,5,5,5,Standard,Standard,217,0.0,0.055
FF,2023-08-14,92.0,-2.16,5.74,"Wittgren, Nick",668942,621295,single,hit_into_play,,,,,8,Josh Rojas singles on a sharp line drive to center fielder Kyle Isbel.   Teoscar Hernandez scores.    Sam Haggerty to 3rd.,R,L,R,2,7,X,8,line_drive,0,2,2023,-0.59,1.01,0.15,2.2,664059,606192,664059,2,9,Top,142.94,92.34,,,521692,,,7.205702626792931,-133.85376718890686,-5.420646560768583,-8.544735813082541,26.96639168947588,-18.992261158864807,3.54,1.71,185,102.8,10,93.1,2210,6.8,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.71,0.82,0.792,0.9,1,1,0,4,74,4,4-Seam Fastball,0.41666666666666663,0.4,4,5,5,5,5,5,Strategic,Standard,224,-0.361,1.039
SL,2023-08-14,83.2,-2.36,5.62,"Wittgren, Nick",668942,621295,single,foul,,,,,4,Josh Rojas singles on a sharp line drive to center fielder Kyle Isbel.   Teoscar Hernandez scores.    Sam Haggerty to 3rd.,R,L,R,2,7,S,8,line_drive,0,2,2023,0.58,0.26,-0.53,2.41,664059,606192,664059,2,9,Top,142.94,92.34,,,521692,,,3.0801927500336634,-121.28013122558572,-1.566236668874512,5.287995782304295,19.28574436084113,-29.452676891910222,3.54,1.71,169,74.2,62,84.6,2523,6.7,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.78,0.82,0.792,0.9,1,1,0,4,74,3,Slider,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,73,0.0,0.0
FC,2023-08-14,86.8,-2.01,5.86,"Wittgren, Nick",668942,621295,single,foul,,,,,2,Josh Rojas singles on a sharp line drive to center fielder Kyle Isbel.   Teoscar Hernandez scores.    Sam Haggerty to 3rd.,R,L,R,2,7,S,8,line_drive,0,1,2023,0.26,0.48,0.08,3.06,664059,606192,664059,2,9,Top,142.94,92.34,,,521692,,,4.521958257872158,-126.4549046030692,-1.588853218149528,1.944461798038877,22.91241449276978,-26.85897924447475,3.54,1.71,176,71.5,60,87.9,2350,6.7,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.81,0.82,0.792,0.9,1,1,0,4,74,2,Cutter,0.41666666666666663,0.4,4,5,4,5,4,5,Strategic,Standard,168,0.0,-0.101
SL,2023-08-14,81.0,-2.28,5.65,"Wittgren, Nick",668942,621295,single,foul,,,,,5,Josh Rojas singles on a sharp line drive to center fielder Kyle Isbel.   Teoscar Hernandez scores.    Sam Haggerty to 3rd.,R,L,R,2,7,S,8,line_drive,0,0,2023,1.19,0.24,0.2,2.36,664059,606192,664059,2,9,Top,142.94,92.34,,,521692,,,3.301864035055166,-118.05555889206448,-1.2061246825364302,10.521513955720383,21.79176845012331,-29.948207366160712,3.54,1.71,160,69.8,64,81.8,2374,6.7,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.84,0.82,0.792,0.9,1,1,0,4,74,1,Slider,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,63,0.0,-0.061
SL,2023-08-14,82.8,-2.1,5.86,"Wittgren, Nick",664238,621295,field_out,hit_into_play,,,,,9,Dylan Moore lines out to left fielder Dairon Blanco.,R,R,R,2,7,X,7,line_drive,0,2,2023,0.73,0.26,0.79,2.03,664059,606192,664059,1,9,Top,46.02,89.46,,,521692,,,5.227274080760383,-120.58311136787044,-2.8175401830592763,6.184864215714353,22.29009003640209,-29.347742376676084,3.49,1.62,334,92.7,23,83.9,2520,6.8,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.65,0.186,0.196,0.0,1,0,0,3,73,5,Slider,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,93,0.135,-0.282
SL,2023-08-14,82.6,-2.11,5.77,"Wittgren, Nick",664238,621295,field_out,foul,,,,,14,Dylan Moore lines out to left fielder Dairon Blanco.,R,R,R,2,7,S,7,line_drive,0,2,2023,1.13,0.29,0.99,2.42,664059,606192,664059,1,9,Top,46.02,89.46,,,521692,,,4.918160246725045,-120.35999417934408,-1.774524917131471,10.192890965968123,21.313242311914784,-29.234556833252363,3.49,1.62,192,68.6,34,83.8,2436,6.8,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.67,0.186,0.196,0.0,1,0,0,3,73,4,Slider,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,60,0.0,0.0
FF,2023-08-14,91.6,-1.79,5.97,"Wittgren, Nick",664238,621295,field_out,foul,,,,,12,Dylan Moore lines out to left fielder Dairon Blanco.,R,R,R,2,7,S,7,line_drive,0,2,2023,-0.65,1.32,0.89,3.17,664059,606192,664059,1,9,Top,46.02,89.46,,,521692,,,8.24315230778511,-133.14851987411015,-4.11622692510978,-9.445012418999738,27.295872204891182,-15.76066716201998,3.49,1.62,192,68.6,34,92.5,2090,6.8,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.72,0.186,0.196,0.0,1,0,0,3,73,3,4-Seam Fastball,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,221,0.0,0.0
SL,2023-08-14,80.8,-2.11,5.77,"Wittgren, Nick",664238,621295,field_out,foul,,,,,8,Dylan Moore lines out to left fielder Dairon Blanco.,R,R,R,2,7,S,7,line_drive,0,1,2023,1.05,0.05,-0.07,1.87,664059,606192,664059,1,9,Top,46.02,89.46,,,521692,,,2.5741823126564696,-117.69690687618996,-2.148236741621836,9.224063232533624,22.57045034039719,-31.487093846291813,3.49,1.62,102,75.8,10,81.5,2417,6.7,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.79,0.186,0.196,0.0,1,0,0,3,73,2,Slider,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,68,0.0,-0.103
SL,2023-08-14,80.4,-2.18,5.79,"Wittgren, Nick",664238,621295,field_out,foul,,,,,9,Dylan Moore lines out to left fielder Dairon Blanco.,R,R,R,2,7,S,7,line_drive,0,0,2023,0.72,0.19,0.45,2.2,664059,606192,664059,1,9,Top,46.02,89.46,,,521692,,,4.5019629543816775,-117.10934080218496,-1.7225862900744793,5.984216510927228,19.338272016080676,-30.32642036222065,3.49,1.62,102,75.8,10,81.4,2384,6.6,716994,621295,521692,622110,686681,672580,677951,680118,664728,671221,53.89,0.186,0.196,0.0,1,0,0,3,73,1,Slider,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,56,0.0,-0.079
FF,2023-08-14,92.9,0.81,6.3,"Cox, Austin",664059,680735,walk,ball,,,,,11,Sam Haggerty walks.   Teoscar Hernandez to 2nd.,R,R,L,2,7,B,7,line_drive,3,2,2023,0.17,1.42,-1.09,2.99,664059,606192,606192,1,9,Top,46.02,89.46,,,521692,,,-5.270202264332157,-135.2282410742937,-5.900559271766669,3.171874514381712,26.05784946136211,-13.605889686996584,3.15,1.47,102,75.8,10,93.6,2044,6.4,716994,680735,521692,622110,686681,672580,677951,680118,664728,671221,54.05,0.186,0.196,0.7,1,0,0,3,72,7,4-Seam Fastball,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,150,-0.106,0.305
CU,2023-08-14,79.7,0.82,6.25,"Cox, Austin",664059,680735,walk,blocked_ball,,,,,14,Sam Haggerty walks.   Teoscar Hernandez to 2nd.,R,R,L,2,7,B,7,line_drive,2,2,2023,-0.15,-1.17,0.07,0.3,664059,606192,606192,1,9,Top,46.02,89.46,,,521692,,,-1.363662564894744,-116.1525703762258,-4.136158511412083,-1.1246522478819485,21.346999741750107,-42.270619401749926,3.1,1.47,102,75.8,10,79.4,2624,6.0,716994,680735,521692,622110,686681,672580,677951,680118,664728,671221,54.54,0.186,0.196,0.7,1,0,0,3,72,6,Curveball,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,342,0.0,0.105
CH,2023-08-14,84.5,1.2,6.12,"Cox, Austin",664059,680735,walk,ball,,,,,14,Sam Haggerty walks.   Teoscar Hernandez to 2nd.,R,R,L,2,7,B,7,line_drive,1,2,2023,0.61,1.05,0.91,0.99,664059,606192,606192,1,9,Top,46.02,89.46,,,521692,,,-1.8755938350385528,-122.9243655139592,-7.741195786680594,6.5207450631038535,22.57420989456845,-20.25695344081665,3.18,1.5,102,75.8,10,84.8,1665,6.4,716994,680735,521692,622110,686681,672580,677951,680118,664728,671221,54.15,0.186,0.196,0.7,1,0,0,3,72,5,Changeup,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,135,0.0,0.054
CU,2023-08-14,79.3,0.95,6.34,"Cox, Austin",664059,680735,walk,foul,,,,,14,Sam Haggerty walks.   Teoscar Hernandez to 2nd.,R,R,L,2,7,S,7,line_drive,1,2,2023,-0.37,-1.1,0.02,1.28,664059,606192,606192,1,9,Top,46.02,89.46,,,521692,,,-1.336719456269636,-115.60105313719852,-2.306919827594796,-3.114065908135533,20.128609801697635,-41.91327236248063,3.09,1.43,7,94.6,-12,79.1,2618,5.9,716994,680735,521692,622110,686681,672580,677951,680118,664728,671221,54.57,0.186,0.196,0.7,1,0,0,3,72,4,Curveball,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,332,0.0,0.0
FF,2023-08-14,94.0,0.89,6.24,"Cox, Austin",664059,680735,walk,ball,,,,,13,Sam Haggerty walks.   Teoscar Hernandez to 2nd.,R,R,L,2,7,B,7,line_drive,0,2,2023,0.38,1.49,-1.43,1.51,664059,606192,606192,1,9,Top,46.02,89.46,,,521692,,,-6.842176717470444,-136.51550617082788,-9.876128615247245,6.203922515974702,27.83193699412669,-11.499690835833826,3.18,1.53,7,94.6,-12,94.3,2169,6.4,716994,680735,521692,622110,686681,672580,677951,680118,664728,671221,54.12,0.186,0.196,0.7,1,0,0,3,72,3,4-Seam Fastball,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,157,0.0,0.028
FF,2023-08-14,93.2,0.89,6.26,"Cox, Austin",664059,680735,walk,swinging_strike,,,,,2,Sam Haggerty walks.   Teoscar Hernandez to 2nd.,R,R,L,2,7,S,7,line_drive,0,1,2023,0.43,1.55,0.12,3.13,664059,606192,606192,1,9,Top,46.02,89.46,,,521692,,,-2.9178988160227317,-135.6779032851372,-5.716206954256466,5.93305019091964,28.382445072315647,-11.95503397300244,3.09,1.43,7,94.6,-12,93.1,2092,6.1,716994,680735,521692,622110,686681,672580,677951,680118,664728,671221,54.37,0.186,0.196,0.7,1,0,0,3,72,2,4-Seam Fastball,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,158,0.0,-0.063
CU,2023-08-14,78.3,1.03,6.37,"Cox, Austin",664059,680735,walk,called_strike,,,,,4,Sam Haggerty walks.   Teoscar Hernandez to 2nd.,R,R,L,2,7,S,7,line_drive,0,0,2023,-0.13,-0.66,-0.67,2.12,664059,606192,606192,1,9,Top,46.02,89.46,,,521692,,,-3.412467114748049,-114.12267434348362,-1.197715954410448,-0.6345455511069328,18.44996766146715,-37.96564143154519,3.15,1.47,7,94.6,-12,78.3,2432,5.9,716994,680735,521692,622110,686681,672580,677951,680118,664728,671221,54.57,0.186,0.196,0.7,1,0,0,3,72,1,Curveball,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,331,0.0,-0.05
CH,2023-08-14,84.7,1.09,6.15,"Cox, Austin",606192,680735,force_out,hit_into_play,,,,,8,"Teoscar Hernandez grounds into a force out, second baseman Michael Massey to shortstop Bobby Witt Jr.  Jose Caballero out at 2nd.    Teoscar Hernandez to 1st.",R,R,L,2,7,X,4,ground_ball,2,2,2023,0.65,0.87,-0.25,1.76,664059,606192,676609,0,9,Top,145.51,158.0,,,521692,,,-4.404218240365488,-123.33089662861464,-5.666734726055495,7.474200336297485,22.86188603460729,-22.381416994938867,3.51,1.67,3,94.1,-25,84.7,1621,6.1,716994,680735,521692,622110,686681,672580,677951,680118,664728,671221,54.42,0.08,0.072,0.0,1,0,0,2,71,9,Changeup,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,138,0.104,-0.491
FF,2023-08-14,94.2,0.9,6.24,"Cox, Austin",606192,680735,force_out,foul,,,,,5,"Teoscar Hernandez grounds into a force out, second baseman Michael Massey to shortstop Bobby Witt Jr.  Jose Caballero out at 2nd.    Teoscar Hernandez to 1st.",R,R,L,2,7,S,4,ground_ball,2,2,2023,0.24,1.41,0.11,2.56,664059,606192,676609,0,9,Top,145.51,158.0,,,521692,,,-2.601576674498561,-137.1370621468914,-7.0296941843561465,3.5807910591376664,27.10060916374687,-13.095911354557789,3.51,1.67,106,84.1,5,94.7,2036,6.3,716994,680735,521692,622110,686681,672580,677951,680118,664728,671221,54.19,0.08,0.072,0.0,1,0,0,2,71,8,4-Seam Fastball,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,160,0.0,0.0
CH,2023-08-14,83.7,1.14,6.16,"Cox, Austin",606192,680735,force_out,foul,,,,,14,"Teoscar Hernandez grounds into a force out, second baseman Michael Massey to shortstop Bobby Witt Jr.  Jose Caballero out at 2nd.    Teoscar Hernandez to 1st.",R,R,L,2,7,S,4,ground_ball,2,2,2023,0.97,0.65,0.97,1.76,664059,606192,676609,0,9,Top,145.51,158.0,,,521692,,,-2.2891489628115687,-121.9892289402038,-5.116516702178184,10.134490630079164,21.190212364266745,-24.931787676047904,3.51,1.67,212,71.0,48,84.1,1623,6.2,716994,680735,521692,622110,686681,672580,677951,680118,664728,671221,54.29,0.08,0.072,0.0,1,0,0,2,71,7,Changeup,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,138,0.0,0.0
CH,2023-08-14,83.4,1.17,6.14,"Cox, Austin",606192,680735,force_out,foul,,,,,14,"Teoscar Hernandez grounds into a force out, second baseman Michael Massey to shortstop Bobby Witt Jr.  Jose Caballero out at 2nd.    Teoscar Hernandez to 1st.",R,R,L,2,7,S,4,ground_ball,2,2,2023,0.82,0.89,0.23,1.29,664059,606192,676609,0,9,Top,145.51,158.0,,,521692,,,-3.7590625558151856,-121.41473887727736,-6.493722060089915,8.865402530606545,22.653801396455652,-22.32800269519505,3.51,1.67,2,85.4,-32,83.5,1634,6.3,716994,680735,521692,622110,686681,672580,677951,680118,664728,671221,54.25,0.08,0.072,0.0,1,0,0,2,71,6,Changeup,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,131,0.0,0.0
CU,2023-08-14,80.1,0.98,6.29,"Cox, Austin",606192,680735,force_out,foul,,,,,8,"Teoscar Hernandez grounds into a force out, second baseman Michael Massey to shortstop Bobby Witt Jr.  Jose Caballero out at 2nd.    Teoscar Hernandez to 1st.",R,R,L,2,7,S,4,ground_ball,2,2,2023,-0.24,-0.98,-0.04,1.56,664059,606192,676609,0,9,Top,145.51,158.0,,,521692,,,-1.8074914396713344,-116.81083834944285,-1.9931861005513651,-1.897497385252028,19.840937475747378,-41.10349556733136,3.51,1.67,4,70.3,-23,80.3,2491,6.1,716994,680735,521692,622110,686681,672580,677951,680118,664728,671221,54.44,0.08,0.072,0.0,1,0,0,2,71,5,Curveball,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,336,0.0,0.0
FF,2023-08-14,92.7,1.04,6.28,"Cox, Austin",606192,680735,force_out,foul,,,,,2,"Teoscar Hernandez grounds into a force out, second baseman Michael Massey to shortstop Bobby Witt Jr.  Jose Caballero out at 2nd.    Teoscar Hernandez to 1st.",R,R,L,2,7,S,4,ground_ball,2,1,2023,0.2,1.48,-0.1,3.1,664059,606192,676609,0,9,Top,145.51,158.0,,,521692,,,-3.338667059868139,-135.0502284971739,-5.620379392237672,3.107792859997188,27.32724623021928,-12.995880463636873,3.51,1.67,235,74.7,48,92.8,2114,6.1,716994,680735,521692,622110,686681,672580,677951,680118,664728,671221,54.38,0.08,0.072,0.0,1,0,0,2,71,4,4-Seam Fastball,0.41666666666666663,0.4,4,5,4,5,4,5,Standard,Standard,160,0.0,-0.089
