"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"CH","2023-06-02","84","-1.74","6.89","Verlander, Justin",595281,434378,,"foul",,,,,4,"Kevin Kiermaier grounds out, first baseman Pete Alonso to pitcher Justin Verlander.","R","L","R","NYM","TOR","S",,,1,0,2023,"-1.23","0.18","-0.81","2.38",,,,0,3,"Top",,,,,682626,,,4.573195439108278,-122.24863226901209,-4.391424081017921,-13.286694705314183,24.1865171670197,-29.678888433289764,"3.45","1.61",,,,"83.6",1650,"6",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.49",,,,,,,,16,2,"Changeup",0,1,1,0,1,0,1,0,"Standard","Standard",229,"0","-0.048"
"FF","2023-06-02","93.6","-1.42","7.04","Verlander, Justin",595281,434378,,"ball",,,,,11,"Kevin Kiermaier grounds out, first baseman Pete Alonso to pitcher Justin Verlander.","R","L","R","NYM","TOR","B",,,0,0,2023,"-0.6","1.67","-0.26","4.43",,,,0,3,"Top",,,,,682626,,,4.308413079846362,-136.18048197450867,-4.64644180817839,-8.379164152071858,30.95067977174323,-10.546146796230452,"3.39","1.61",,,,"93.2",2503,"6.1",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.36",,,,,,,,16,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",206,"0","0.037"
"CU","2023-06-02","79.6","-1.41","6.93","Verlander, Justin",672386,434378,"field_out","hit_into_play",,,,,12,"Alejandro Kirk flies out to right fielder Starling Marte.","R","R","R","NYM","TOR","X",9,"fly_ball",3,2,2023,"0.44","-0.87","0.06","3.13",,,,2,2,"Top",199.95,104.83,,,682626,,,2.3900057314072356,-116.00206999927224,-0.03525746406061092,3.554640129054237,20.151117203245214,-40.28491372232436,"3","1.42",296,"86.4",31,"79.6",2633,"6",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.48",0.043,0.051,"0",1,0,0,3,12,8,"Curveball",0,1,1,0,1,0,1,0,"Standard","Standard",45,"0.01","-0.133"
"FF","2023-06-02","95.2","-1.27","6.91","Verlander, Justin",672386,434378,,"foul",,,,,5,"Alejandro Kirk flies out to right fielder Starling Marte.","R","R","R","NYM","TOR","S",,,3,2,2023,"-0.64","1.59","0.16","2.27",,,,2,2,"Top",,,,,682626,,,5.159712343504654,-138.2248362546972,-10.033830802082932,-9.315603421263335,31.159550635555952,-9.71587191375874,"3","1.42",199,"76.7",56,"94.9",2324,"6.3",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.24",,,,,,,,12,7,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",209,"0","0"
"SL","2023-06-02","86.6","-1.51","6.89","Verlander, Justin",672386,434378,,"foul",,,,,2,"Alejandro Kirk flies out to right fielder Starling Marte.","R","R","R","NYM","TOR","S",,,3,2,2023,"0.83","0.21","0.06","2.95",,,,2,2,"Top",,,,,682626,,,2.061909586826721,-126.12282088046987,-3.650208091289337,8.528690571325955,24.44084098445258,-29.380585789933285,"3","1.42",153,"69.6",16,"86.5",2484,"6.1",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.44",,,,,,,,12,6,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",162,"0","0"
"FF","2023-06-02","95.7","-1.34","6.88","Verlander, Justin",672386,434378,,"ball",,,,,12,"Alejandro Kirk flies out to right fielder Starling Marte.","R","R","R","NYM","TOR","B",,,2,2,2023,"-0.59","1.43","0.94","4.18",,,,2,2,"Top",,,,,682626,,,7.321283824378364,-139.1618760114384,-4.755135967769084,-9.231179057040551,29.606545345908152,-12.656850754961079,"3.06","1.42",,,,"95.7",2337,"6.2",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.3",,,,,,,,12,5,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",207,"0","0.042"
"FF","2023-06-02","95.2","-1.19","7.03","Verlander, Justin",672386,434378,,"foul",,,,,11,"Alejandro Kirk flies out to right fielder Starling Marte.","R","R","R","NYM","TOR","S",,,2,1,2023,"-0.65","1.73","-0.07","3.31",,,,2,2,"Top",,,,,682626,,,4.357925430429479,-138.3721155138099,-7.928778629526711,-9.276907189513317,31.793474863575092,-8.309437902381369,"3","1.42",,,,"94.4",2486,"6",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.53",,,,,,,,12,4,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",201,"0","-0.033"
"FF","2023-06-02","94.5","-1.33","6.9","Verlander, Justin",672386,434378,,"called_strike",,,,,5,"Alejandro Kirk flies out to right fielder Starling Marte.","R","R","R","NYM","TOR","S",,,2,0,2023,"-0.97","1.66","0.07","2.05",,,,2,2,"Top",,,,,682626,,,5.781078657041564,-137.125714582656,-10.559091266847982,-13.473740942304156,31.37963127382309,-9.055886484561116,"3.06","1.42",,,,"93.9",2402,"6.2",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.3",,,,,,,,12,3,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",207,"0","-0.022"
"FF","2023-06-02","94.3","-1.28","6.96","Verlander, Justin",672386,434378,,"ball",,,,,12,"Alejandro Kirk flies out to right fielder Starling Marte.","R","R","R","NYM","TOR","B",,,1,0,2023,"-0.71","1.77","0.91","3.51",,,,2,2,"Top",,,,,682626,,,7.229017391297697,-137.03300858482814,-7.141923938934733,-10.515278540132638,31.109077832914117,-8.521901883653376,"3.09","1.42",,,,"93.8",2427,"6.1",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.39",,,,,,,,12,2,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",210,"0","0.022"
"FF","2023-06-02","94.2","-1.19","6.96","Verlander, Justin",672386,434378,,"ball",,,,,12,"Alejandro Kirk flies out to right fielder Starling Marte.","R","R","R","NYM","TOR","B",,,0,0,2023,"-0.67","1.63","1.09","2.68",,,,2,2,"Top",,,,,682626,,,7.368276016254659,-136.74999444938797,-8.968166380468556,-10.053066257340229,30.52233165232483,-9.931238738040271,"3.11","1.42",,,,"93.7",2508,"6.1",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.36",,,,,,,,12,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",204,"0","0.019"
"FF","2023-06-02","95.2","-1.33","6.93","Verlander, Justin",662139,434378,"field_out","hit_into_play",,,,,11,"Daulton Varsho pops out to first baseman Pete Alonso.","R","L","R","NYM","TOR","X",3,"popup",1,1,2023,"-1.05","1.56","-0.15","3.68",,,,1,2,"Top",142.97,172.68,,,682626,,,5.436801064926797,-138.37980837853698,-6.317717291473948,-14.75260082076318,32.792888210808556,-10.907236658011616,"3.34","1.52",89,"92.9",73,"94.5",2489,"6.1",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.43",0.003,0.003,"0",1,0,0,3,11,3,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",208,"0.015","-0.162"
"CU","2023-06-02","78.7","-1.6","6.87","Verlander, Justin",662139,434378,,"called_strike",,,,,7,"Daulton Varsho pops out to first baseman Pete Alonso.","R","L","R","NYM","TOR","S",,,1,0,2023,"0.69","-1.11","-0.49","1.7",,,,1,2,"Top",,,,,682626,,,1.1345892913514006,-114.62374958013937,-2.3265473960983116,5.865670782283662,21.310262827614604,-41.761239119478105,"3.14","1.52",,,,"78.3",2614,"6",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.52",,,,,,,,11,2,"Curveball",0,1,1,0,1,0,1,0,"Standard","Standard",44,"0","-0.033"
"CU","2023-06-02","78.2","-1.61","6.96","Verlander, Justin",662139,434378,,"ball",,,,,3,"Daulton Varsho pops out to first baseman Pete Alonso.","R","L","R","NYM","TOR","B",,,0,0,2023,"0.8","-0.99","0.45","3.16",,,,1,2,"Top",,,,,682626,,,2.9465775205452673,-113.91140778901662,0.4506238021540794,6.491958727636484,20.329362669579734,-41.07544941642177,"3.2","1.49",,,,"77.8",2623,"5.9",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.61",,,,,,,,11,1,"Curveball",0,1,1,0,1,0,1,0,"Standard","Standard",50,"0","0.026"
"FF","2023-06-02","93.2","-1.28","7","Verlander, Justin",593160,434378,"field_out","hit_into_play",,,,,12,"Whit Merrifield lines out to right fielder Starling Marte.","R","R","R","NYM","TOR","X",9,"line_drive",0,2,2023,"-0.64","1.63","0.47","3.74",,,,0,2,"Top",185.67,100.02,,,682626,,,5.875496360131287,-135.5548541026168,-6.172724520643293,-9.191473424852651,29.472025364118547,-10.91774420124555,"3.31","1.54",287,"88.2",22,"92.7",2390,"6",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.47",0.26,0.263,"0",1,0,0,3,10,3,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",208,"0.02","-0.15"
"FF","2023-06-02","93.8","-1.29","7.02","Verlander, Justin",593160,434378,,"foul",,,,,12,"Whit Merrifield lines out to right fielder Starling Marte.","R","R","R","NYM","TOR","S",,,0,1,2023,"-0.81","1.88","1.2","3.16",,,,0,2,"Top",,,,,682626,,,8.164032982699746,-136.1401705692409,-8.299272995665357,-11.88388334796604,30.83638963041998,-7.167754825395979,"3.31","1.54",205,"75.1",54,"92.9",2566,"6",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.5",,,,,,,,10,2,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",209,"0","-0.048"
"CU","2023-06-02","76.8","-1.56","7.03","Verlander, Justin",593160,434378,,"called_strike",,,,,14,"Whit Merrifield lines out to right fielder Starling Marte.","R","R","R","NYM","TOR","S",,,0,0,2023,"0.95","-1.06","1.18","2.11",,,,0,2,"Top",,,,,682626,,,4.0533719757092195,-111.85191348031347,-1.4690314299486982,7.169569069554353,21.240181413957398,-41.02190113727669,"3.31","1.54",,,,"76.3",2677,"6",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.53",,,,,,,,10,1,"Curveball",0,1,1,0,1,0,1,0,"Standard","Standard",45,"0","-0.038"
"SL","2023-06-02","86.9","-1.44","6.93","Verlander, Justin",656305,434378,"strikeout","swinging_strike",,,,,8,"Matt Chapman strikes out swinging.","R","R","R","NYM","TOR","S",2,,2,2,2023,"0.19","0.04","-0.17","1.5",,,474832,2,1,"Top",,,,,682626,,,2.6442706926146498,-126.50654736800628,-6.8803161257451375,1.5357647826857952,25.762114575738448,-30.59534855236325,"3.41","1.62",,,,"86.8",2449,"6.2",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.28",,,"0",1,0,0,,5,5,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",141,"0.02","-0.195"
"SL","2023-06-02","86.8","-1.56","6.86","Verlander, Justin",656305,434378,,"ball",,,,,14,"Matt Chapman strikes out swinging.","R","R","R","NYM","TOR","B",,,1,2,2023,"0.46","0.05","0.71","1.08",,,474832,2,1,"Top",,,,,682626,,,4.455736789914829,-126.24303407715752,-7.71868132744141,4.036114033086789,25.10445924577805,-30.309304051734394,"3.3","1.62",,,,"86.4",2423,"6",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.49",,,,,,,,5,4,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",159,"0","0.025"
"FF","2023-06-02","94","-1.37","6.97","Verlander, Justin",656305,434378,,"foul",,,,,2,"Matt Chapman strikes out swinging.","R","R","R","NYM","TOR","S",,,1,1,2023,"-0.76","1.58","-0.14","3.05",,,474832,2,1,"Top",,,,,682626,,,4.8604887504586225,-136.64991786596224,-7.910208961086653,-10.658445137843293,30.306604266657395,-10.847406160159824,"3.41","1.62",239,"76.6",29,"93.7",2382,"6.2",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.34",,,,,,,,5,3,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",209,"0","-0.051"
"SL","2023-06-02","85.7","-1.42","7.05","Verlander, Justin",656305,434378,,"called_strike",,,,,8,"Matt Chapman strikes out swinging.","R","R","R","NYM","TOR","S",,,1,0,2023,"0.41","0.12","0.13","2.08",,,474832,2,1,"Top",,,,,682626,,,2.8216723168768403,-124.75626453168975,-5.709137779843095,3.702316289837865,24.97820138477743,-29.98749433289107,"3.3","1.62",,,,"85.3",2487,"6",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.5",,,,,,,,5,2,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",148,"0","-0.042"
"FF","2023-06-02","94.5","-1.33","7.07","Verlander, Justin",656305,434378,,"ball",,,,,11,"Matt Chapman strikes out swinging.","R","R","R","NYM","TOR","B",,,0,0,2023,"-0.93","1.54","-1.34","2.86",,,474832,2,1,"Top",,,,,682626,,,2.051741736355428,-137.4741548226332,-8.640981013253105,-12.296903898885706,30.898781397287586,-10.973542673914974,"3.38","1.62",,,,"94",2386,"6.1",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.45",,,,,,,,5,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",207,"0","0.024"
"FF","2023-06-02","94.8","-1.46","6.95","Verlander, Justin",474832,434378,"walk","ball",,,,,11,"Brandon Belt walks.","R","L","R","NYM","TOR","B",,,3,2,2023,"-0.43","1.47","-1.27","3.79",,,,2,1,"Top",,,,,682626,,,1.452720086839328,-137.95081479789806,-5.835411518728489,-5.775603395145149,31.91489357311807,-12.27784803555531,"3.02","1.56",,,,"94.4",2344,"6.1",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.36",,,"0.7",1,0,0,,4,6,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Strategic","Strategic",207,"-0.011","0.106"
"CH","2023-06-02","85.8","-1.56","6.84","Verlander, Justin",474832,434378,,"ball",,,,,13,"Brandon Belt walks.","R","L","R","NYM","TOR","B",,,2,2,2023,"-1.32","0.71","-0.01","-0.67",,,,2,1,"Top",,,,,682626,,,6.310692864110985,-124.2620288488532,-12.838494308801462,-14.949426707958292,24.402765927652588,-22.449919424137168,"3.08","1.56",,,,"85.6",1698,"6.4",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.12",,,,,,,,4,5,"Changeup",0,1,1,0,1,0,1,0,"Strategic","Strategic",233,"0","0.042"
"FF","2023-06-02","95","-1.29","6.97","Verlander, Justin",474832,434378,,"swinging_strike",,,,,2,"Brandon Belt walks.","R","L","R","NYM","TOR","S",,,2,1,2023,"-0.77","1.6","-0.26","2.89",,,,2,1,"Top",,,,,682626,,,4.410842175705674,-138.04167585192064,-8.501955278336553,-10.887659601167245,32.21807302848026,-10.055981309583858,"3.22","1.56",,,,"94.2",2454,"6",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.49",,,,,,,,4,4,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Strategic","Strategic",209,"0","-0.033"
"FF","2023-06-02","94.4","-1.32","6.97","Verlander, Justin",474832,434378,,"called_strike",,,,,7,"Brandon Belt walks.","R","L","R","NYM","TOR","S",,,2,0,2023,"-0.75","1.46","-0.8","1.62",,,,2,1,"Top",,,,,682626,,,2.98100983318778,-137.01796128499447,-11.349766352931297,-10.095984909852705,31.536782166342377,-11.414263335347925,"3.08","1.56",,,,"93.7",2383,"6.1",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.41",,,,,,,,4,3,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Strategic","Standard",207,"0","-0.022"
"FF","2023-06-02","94.4","-1.46","6.97","Verlander, Justin",474832,434378,,"ball",,,,,13,"Brandon Belt walks.","R","L","R","NYM","TOR","B",,,1,0,2023,"-0.8","1.37","-1.28","2.02",,,,2,1,"Top",,,,,682626,,,2.225010904586281,-137.20495840694824,-10.145621701454953,-10.614061901887293,31.433247331292517,-12.849140111421256,"3.13","1.56",,,,"93.7",2342,"6",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.45",,,,,,,,4,2,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Strategic","Standard",210,"0","0.022"
"FF","2023-06-02","94.8","-1.32","7.03","Verlander, Justin",474832,434378,,"ball",,,,,11,"Brandon Belt walks.","R","L","R","NYM","TOR","B",,,0,0,2023,"-0.7","1.33","-1.02","2.64",,,,2,1,"Top",,,,,682626,,,2.313153400488685,-137.89615669923904,-8.73000196580993,-9.386215800513776,30.511030897786874,-13.497232768860018,"3.25","1.56",,,,"94.3",2311,"6",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.48",,,,,,,,4,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Strategic","Standard",211,"0","0.019"
"FF","2023-06-02","93.9","-1.34","6.98","Verlander, Justin",665489,434378,"field_out","hit_into_play",,,,,7,"Vladimir Guerrero Jr.  lines out, pitcher Justin Verlander to first baseman Pete Alonso.","R","R","R","NYM","TOR","X",1,"line_drive",1,0,2023,"-0.86","1.45","-0.32","2.21",,,,1,1,"Top",143.63,174.19,,,682626,,,4.526241907456201,-136.43883708178367,-9.787486548360388,-11.791249755915624,29.641660296528634,-12.049937596064959,"3.69","1.69",97,"97.2",4,"93.4",2462,"6.1",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.43",0.486,0.47,"0",1,0,0,4,3,2,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",207,"0.014","-0.195"
"FF","2023-06-02","95.1","-1.24","7.08","Verlander, Justin",665489,434378,,"ball",,,,,11,"Vladimir Guerrero Jr.  lines out, pitcher Justin Verlander to first baseman Pete Alonso.","R","R","R","NYM","TOR","B",,,0,0,2023,"-0.61","1.41","-0.4","4.11",,,,1,1,"Top",,,,,682626,,,3.5421692040531036,-138.4773187300381,-5.298086600347071,-8.620213518581794,30.98701594190431,-13.004569385166246,"3.63","1.69",,,,"94.8",2376,"6.1",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.4",,,,,,,,3,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",205,"0","0.026"
"CU","2023-06-02","81","-1.56","6.91","Verlander, Justin",666182,434378,"field_out","hit_into_play",,,,,5,"Bo Bichette lines out to right fielder Starling Marte.","R","R","R","NYM","TOR","X",9,"line_drive",1,2,2023,"0.57","-0.94","0.2","2.64",,,,0,1,"Top",186.77,97.28,,,682626,,,2.83471936077232,-118.05703988664087,-1.1629787547864885,4.812571725732634,21.516533121293214,-40.9457040858713,"3.67","1.69",294,"87.9",24,"80.9",2737,"6",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.48",0.143,0.141,"0",1,0,0,3,2,5,"Curveball",0,1,1,0,1,0,1,0,"Standard","Standard",44,"0.02","-0.171"
"CU","2023-06-02","80.6","-1.44","6.82","Verlander, Justin",666182,434378,,"ball",,,,,14,"Bo Bichette lines out to right fielder Starling Marte.","R","R","R","NYM","TOR","B",,,0,2,2023,"0.41","-0.69","1.39","0.97",,,,0,1,"Top",,,,,682626,,,5.491071780573562,-117.23883516092317,-5.0514249221003515,2.845467643824025,20.636752106447954,-37.84516070101335,"3.44","1.69",,,,"80.5",2692,"6.1",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.41",,,,,,,,2,4,"Curveball",0,1,1,0,1,0,1,0,"Standard","Standard",44,"0","0.021"
"FF","2023-06-02","94","-1.34","7.05","Verlander, Justin",666182,434378,,"foul",,,,,4,"Bo Bichette lines out to right fielder Starling Marte.","R","R","R","NYM","TOR","S",,,0,2,2023,"-0.63","1.61","-0.33","3.01",,,,0,1,"Top",,,,,682626,,,3.983922846956385,-136.65341668899742,-8.24522827032455,-8.783008937957707,29.64635633494708,-10.343974117401299,"3.67","1.69",163,"76.6",15,"93.4",2485,"5.9",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.55",,,,,,,,2,3,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",208,"0","0"
"SL","2023-06-02","86.5","-1.47","7","Verlander, Justin",666182,434378,,"called_strike",,,,,6,"Bo Bichette lines out to right fielder Starling Marte.","R","R","R","NYM","TOR","S",,,0,1,2023,"0.61","0.27","0.43","2.96",,,,0,1,"Top",,,,,682626,,,3.3009270945557154,-126.0679450326291,-4.036181741488473,5.883040788408933,23.763449249692822,-28.663046529542715,"3.64","1.69",,,,"86.4",2618,"6",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.51",,,,,,,,2,2,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",150,"0","-0.048"
"FF","2023-06-02","94.8","-1.25","7.05","Verlander, Justin",666182,434378,,"called_strike",,,,,6,"Bo Bichette lines out to right fielder Starling Marte.","R","R","R","NYM","TOR","S",,,0,0,2023,"-0.69","1.66","0.66","2.86",,,,0,1,"Top",,,,,682626,,,6.4984914293522325,-137.69617676876382,-8.92577503580619,-10.223421816227253,30.546532533367852,-9.292432668470227,"3.73","1.69",,,,"94.4",2414,"6.1",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.37",,,,,,,,2,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",209,"0","-0.038"
"FF","2023-06-02","94.6","-1.47","6.96","Verlander, Justin",543807,434378,"home_run","hit_into_play",,,,,3,"George Springer homers (8) on a fly ball to center field.","R","R","R","NYM","TOR","X",,"fly_ball",1,0,2023,"-0.6","1.67","0.37","3.38",,,,0,1,"Top",115.1,28.5,,,682626,,,6.1068157802385326,-137.4595446288657,-7.310777457084419,-8.974800112446262,30.51346889391541,-9.609997314630945,"3.51","1.61",422,"105.6",27,"94.1",2479,"6.1",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.44",0.957,1.904,"2",1,0,3,6,1,2,"4-Seam Fastball",0,0,0,0,1,0,1,0,"Standard","Standard",205,"-0.101","0.963"
"FF","2023-06-02","94.7","-1.35","6.96","Verlander, Justin",543807,434378,,"ball",,,,,12,"George Springer homers (8) on a fly ball to center field.","R","R","R","NYM","TOR","B",,,0,0,2023,"-0.54","1.69","1.23","3.86",,,,0,1,"Top",,,,,682626,,,7.889947743250348,-137.62139434645994,-6.200250280203107,-8.547071008969732,30.444895132968405,-9.48607716363757,"3.54","1.61",,,,"94.2",2503,"6.1",717929,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.37",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",207,"0","0.037"
"FF","2023-05-27","93.4","-1.58","7.09","Verlander, Justin",666134,434378,"field_out","hit_into_play",,,,,6,"Nolan Jones flies out to center fielder Brandon Nimmo.","R","L","R","COL","NYM","X",8,"fly_ball",1,1,2023,"-0.22","1.22","0.35","3.07",,545341,,2,5,"Bot",119.45,83.34,,,682626,,,5.435340119447222,-136.020189445894,-7.354952840710169,-3.8012152757546946,24.73172113342943,-15.648988860451679,"3.69","1.73",323,"88.9",38,"93.6",2474,"6",718011,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.51",0.026,0.04,"0",1,0,0,3,45,3,"4-Seam Fastball",6,1,6,1,1,6,6,1,"Strategic","Standard",203,"-0.005","-0.307"
"SL","2023-05-27","86.5","-1.93","7.02","Verlander, Justin",666134,434378,,"swinging_strike",,,,,14,"Nolan Jones flies out to center fielder Brandon Nimmo.","R","L","R","COL","NYM","S",,,1,0,2023,"0.53","0.01","0.44","1.47",,545341,,2,5,"Bot",,,,,682626,,,4.540100888007187,-125.88022200098389,-7.074683947618279,4.935497368824971,21.656228904691698,-31.03212618998963,"3.69","1.73",,,,"86.4",2764,"5.9",718011,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.64",,,,,,,,45,2,"Slider",6,1,6,1,1,6,6,1,"Strategic","Standard",133,"0","-0.051"
