ID,Age,Height,Weight,Year,Games_code,Team_code,City_code,Event_code
99366,20.0,0.0,0.0,1956,4,36,9,4
99366,20.0,0.0,0.0,1956,4,36,9,1
99366,20.0,0.0,0.0,1956,4,36,9,2
99366,20.0,0.0,0.0,1956,4,36,9,5
99366,20.0,0.0,0.0,1956,4,36,9,0
99528,16.0,157.0,51.0,1996,14,26,2,3
99528,16.0,157.0,51.0,1996,14,26,2,1
99528,16.0,157.0,51.0,1996,14,26,2,2
99528,16.0,157.0,51.0,1996,14,26,2,5
99528,16.0,157.0,51.0,1996,14,26,2,0
99528,20.0,157.0,51.0,2000,15,26,17,3
99528,20.0,157.0,51.0,2000,15,26,17,4
99528,20.0,157.0,51.0,2000,15,26,17,1
99528,20.0,157.0,51.0,2000,15,26,17,2
99528,20.0,157.0,51.0,2000,15,26,17,5
99528,20.0,157.0,51.0,2000,15,26,17,0
99571,16.0,155.0,46.0,2000,15,24,17,3
99571,16.0,155.0,46.0,2000,15,24,17,4
99571,16.0,155.0,46.0,2000,15,24,17,1
99571,16.0,155.0,46.0,2000,15,24,17,2
99571,16.0,155.0,46.0,2000,15,24,17,5
99571,16.0,155.0,46.0,2000,15,24,17,0
99680,18.0,0.0,0.0,1952,3,18,6,3
99680,18.0,0.0,0.0,1952,3,18,6,4
99680,18.0,0.0,0.0,1952,3,18,6,1
99680,18.0,0.0,0.0,1952,3,18,6,2
99680,18.0,0.0,0.0,1952,3,18,6,5
99680,18.0,0.0,0.0,1952,3,18,6,0
99680,23.0,0.0,0.0,1956,4,18,9,3
99680,23.0,0.0,0.0,1956,4,18,9,4
99680,23.0,0.0,0.0,1956,4,18,9,1
99680,23.0,0.0,0.0,1956,4,18,9,2
99680,23.0,0.0,0.0,1956,4,18,9,5
99680,23.0,0.0,0.0,1956,4,18,9,0
99777,30.0,156.0,50.0,1952,3,55,6,3
99777,30.0,156.0,50.0,1952,3,55,6,4
99777,30.0,156.0,50.0,1952,3,55,6,1
99777,30.0,156.0,50.0,1952,3,55,6,2
99777,30.0,156.0,50.0,1952,3,55,6,5
99777,30.0,156.0,50.0,1952,3,55,6,0
99857,0.0,0.0,0.0,1960,5,4,15,3
99857,0.0,0.0,0.0,1960,5,4,15,4
99857,0.0,0.0,0.0,1960,5,4,15,1
99857,0.0,0.0,0.0,1960,5,4,15,2
99857,0.0,0.0,0.0,1960,5,4,15,5
99857,0.0,0.0,0.0,1960,5,4,15,0
99990,15.0,0.0,0.0,1948,2,26,7,4
100012,15.0,159.0,45.0,1980,10,21,12,3
100012,15.0,159.0,45.0,1980,10,21,12,4
100012,15.0,159.0,45.0,1980,10,21,12,1
100012,15.0,159.0,45.0,1980,10,21,12,2
100012,15.0,159.0,45.0,1980,10,21,12,5
100012,15.0,159.0,45.0,1980,10,21,12,0
100015,17.0,165.0,47.0,1976,9,77,11,3
100015,17.0,165.0,47.0,1976,9,77,11,4
100015,17.0,165.0,47.0,1976,9,77,11,1
100015,17.0,165.0,47.0,1976,9,77,11,2
100015,17.0,165.0,47.0,1976,9,77,11,5
100015,17.0,165.0,47.0,1976,9,77,11,0
100133,16.0,145.0,42.0,1984,11,73,8,3
100133,16.0,145.0,42.0,1984,11,73,8,4
100133,16.0,145.0,42.0,1984,11,73,8,1
100133,16.0,145.0,42.0,1984,11,73,8,2
100133,16.0,145.0,42.0,1984,11,73,8,5
100133,16.0,145.0,42.0,1984,11,73,8,0
100334,16.0,144.0,37.0,2004,16,50,1,3
100334,16.0,144.0,37.0,2004,16,50,1,4
100334,16.0,144.0,37.0,2004,16,50,1,1
100334,16.0,144.0,37.0,2004,16,50,1,2
100334,16.0,144.0,37.0,2004,16,50,1,5
100334,16.0,144.0,37.0,2004,16,50,1,0
100398,15.0,148.0,37.0,1988,12,8,16,3
100398,15.0,148.0,37.0,1988,12,8,16,1
100398,15.0,148.0,37.0,1988,12,8,16,2
100398,15.0,148.0,37.0,1988,12,8,16,5
100398,15.0,148.0,37.0,1988,12,8,16,0
100398,19.0,148.0,37.0,1992,13,8,3,3
100398,19.0,148.0,37.0,1992,13,8,3,1
100398,19.0,148.0,37.0,1992,13,8,3,2
100398,19.0,148.0,37.0,1992,13,8,3,5
100398,19.0,148.0,37.0,1992,13,8,3,0
100542,16.0,152.0,47.0,2000,15,10,17,3
100542,16.0,152.0,47.0,2000,15,10,17,4
100542,16.0,152.0,47.0,2000,15,10,17,1
100542,16.0,152.0,47.0,2000,15,10,17,2
100542,16.0,152.0,47.0,2000,15,10,17,5
100542,16.0,152.0,47.0,2000,15,10,17,0
100542,20.0,152.0,47.0,2004,16,10,1,3
100542,20.0,152.0,47.0,2004,16,10,1,4
100542,20.0,152.0,47.0,2004,16,10,1,1
100542,20.0,152.0,47.0,2004,16,10,1,2
100542,20.0,152.0,47.0,2004,16,10,1,5
100542,20.0,152.0,47.0,2004,16,10,1,0
100559,17.0,162.0,46.0,1960,5,73,15,3
100559,17.0,162.0,46.0,1960,5,73,15,4
100559,17.0,162.0,46.0,1960,5,73,15,1
100559,17.0,162.0,46.0,1960,5,73,15,2
100559,17.0,162.0,46.0,1960,5,73,15,5
100559,17.0,162.0,46.0,1960,5,73,15,0
100640,19.0,157.0,40.0,1988,12,18,16,3
100640,19.0,157.0,40.0,1988,12,18,16,4
100640,19.0,157.0,40.0,1988,12,18,16,1
100640,19.0,157.0,40.0,1988,12,18,16,2
100640,19.0,157.0,40.0,1988,12,18,16,5
100640,19.0,157.0,40.0,1988,12,18,16,0
100660,23.0,0.0,0.0,1936,1,26,5,4
100788,15.0,149.0,45.0,1968,7,73,10,3
100788,15.0,149.0,45.0,1968,7,73,10,4
100788,15.0,149.0,45.0,1968,7,73,10,1
100788,15.0,149.0,45.0,1968,7,73,10,2
100788,15.0,149.0,45.0,1968,7,73,10,5
100788,15.0,149.0,45.0,1968,7,73,10,0
100788,19.0,149.0,45.0,1972,8,73,13,3
100788,19.0,149.0,45.0,1972,8,73,13,4
100788,19.0,149.0,45.0,1972,8,73,13,1
100788,19.0,149.0,45.0,1972,8,73,13,2
100788,19.0,149.0,45.0,1972,8,73,13,5
100788,19.0,149.0,45.0,1972,8,73,13,0
100884,21.0,164.0,54.0,1968,7,18,10,3
100884,21.0,164.0,54.0,1968,7,18,10,4
100884,21.0,164.0,54.0,1968,7,18,10,1
100884,21.0,164.0,54.0,1968,7,18,10,2
100884,21.0,164.0,54.0,1968,7,18,10,5
100884,21.0,164.0,54.0,1968,7,18,10,0
101133,13.0,155.0,47.0,1968,7,44,10,3
101133,13.0,155.0,47.0,1968,7,44,10,4
101133,13.0,155.0,47.0,1968,7,44,10,1
101133,13.0,155.0,47.0,1968,7,44,10,2
101133,13.0,155.0,47.0,1968,7,44,10,5
101133,13.0,155.0,47.0,1968,7,44,10,0
101133,17.0,155.0,47.0,1972,8,44,13,3
101133,17.0,155.0,47.0,1972,8,44,13,4
101133,17.0,155.0,47.0,1972,8,44,13,1
101133,17.0,155.0,47.0,1972,8,44,13,2
101133,17.0,155.0,47.0,1972,8,44,13,5
101133,17.0,155.0,47.0,1972,8,44,13,0
101196,18.0,153.0,47.0,2016,19,36,14,4
101196,18.0,153.0,47.0,2016,19,36,14,5
101321,15.0,149.0,41.0,1992,13,26,3,3
101321,15.0,149.0,41.0,1992,13,26,3,1
101321,15.0,149.0,41.0,1992,13,26,3,2
101321,15.0,149.0,41.0,1992,13,26,3,5
101321,15.0,149.0,41.0,1992,13,26,3,0
101329,22.0,157.0,61.0,1960,5,3,15,3
101329,22.0,157.0,61.0,1960,5,3,15,1
101329,22.0,157.0,61.0,1960,5,3,15,2
101329,22.0,157.0,61.0,1960,5,3,15,5
101329,22.0,157.0,61.0,1960,5,3,15,0
101329,26.0,157.0,61.0,1964,6,3,18,3
101329,26.0,157.0,61.0,1964,6,3,18,4
101329,26.0,157.0,61.0,1964,6,3,18,1
101329,26.0,157.0,61.0,1964,6,3,18,2
101329,26.0,157.0,61.0,1964,6,3,18,5
101329,26.0,157.0,61.0,1964,6,3,18,0
101363,18.0,162.0,52.0,2000,15,49,17,3
101363,18.0,162.0,52.0,2000,15,49,17,1
101363,18.0,162.0,52.0,2000,15,49,17,2
101363,18.0,162.0,52.0,2000,15,49,17,5
101363,18.0,162.0,52.0,2000,15,49,17,0
101521,15.0,153.0,43.0,1996,14,36,2,3
101521,15.0,153.0,43.0,1996,14,36,2,1
101521,15.0,153.0,43.0,1996,14,36,2,2
101521,15.0,153.0,43.0,1996,14,36,2,5
101521,15.0,153.0,43.0,1996,14,36,2,0
101675,16.0,163.0,43.0,2004,16,8,1,3
101675,16.0,163.0,43.0,2004,16,8,1,4
101675,16.0,163.0,43.0,2004,16,8,1,1
101675,16.0,163.0,43.0,2004,16,8,1,2
101675,16.0,163.0,43.0,2004,16,8,1,5
101675,16.0,163.0,43.0,2004,16,8,1,0
101945,19.0,157.0,46.0,2012,18,10,7,4
101945,19.0,157.0,46.0,2012,18,10,7,2
101945,19.0,157.0,46.0,2012,18,10,7,5
101945,23.0,157.0,46.0,2016,19,10,14,4
101945,23.0,157.0,46.0,2016,19,10,14,2
101945,23.0,157.0,46.0,2016,19,10,14,5
101945,23.0,157.0,46.0,2016,19,10,14,0
102151,15.0,0.0,0.0,1992,13,66,3,3
102151,15.0,0.0,0.0,1992,13,66,3,4
102151,15.0,0.0,0.0,1992,13,66,3,1
102151,15.0,0.0,0.0,1992,13,66,3,2
102151,15.0,0.0,0.0,1992,13,66,3,5
102151,15.0,0.0,0.0,1992,13,66,3,0
102155,17.0,154.0,45.0,1992,13,24,3,3
102155,17.0,154.0,45.0,1992,13,24,3,4
102155,17.0,154.0,45.0,1992,13,24,3,1
102155,17.0,154.0,45.0,1992,13,24,3,2
102155,17.0,154.0,45.0,1992,13,24,3,5
102155,17.0,154.0,45.0,1992,13,24,3,0
102244,16.0,140.0,35.0,1988,12,24,16,3
102244,16.0,140.0,35.0,1988,12,24,16,1
102244,16.0,140.0,35.0,1988,12,24,16,2
102244,16.0,140.0,35.0,1988,12,24,16,5
102244,16.0,140.0,35.0,1988,12,24,16,0
102424,23.0,0.0,0.0,1956,4,67,9,3
102424,23.0,0.0,0.0,1956,4,67,9,4
102424,23.0,0.0,0.0,1956,4,67,9,1
102424,23.0,0.0,0.0,1956,4,67,9,2
102424,23.0,0.0,0.0,1956,4,67,9,5
102424,23.0,0.0,0.0,1956,4,67,9,0
102465,16.0,164.0,48.0,1976,9,10,11,3
102465,16.0,164.0,48.0,1976,9,10,11,4
102465,16.0,164.0,48.0,1976,9,10,11,1
102465,16.0,164.0,48.0,1976,9,10,11,2
102465,16.0,164.0,48.0,1976,9,10,11,5
102465,16.0,164.0,48.0,1976,9,10,11,0
102489,22.0,0.0,0.0,1952,3,67,6,3
102489,22.0,0.0,0.0,1952,3,67,6,4
102489,22.0,0.0,0.0,1952,3,67,6,1
102489,22.0,0.0,0.0,1952,3,67,6,2
102489,22.0,0.0,0.0,1952,3,67,6,5
102489,22.0,0.0,0.0,1952,3,67,6,0
102490,22.0,0.0,0.0,1948,2,48,7,4
102490,26.0,0.0,0.0,1952,3,48,6,3
102490,26.0,0.0,0.0,1952,3,48,6,4
102490,26.0,0.0,0.0,1952,3,48,6,1
102490,26.0,0.0,0.0,1952,3,48,6,2
102490,26.0,0.0,0.0,1952,3,48,6,5
102490,26.0,0.0,0.0,1952,3,48,6,0
102697,15.0,157.0,45.0,2012,18,73,7,4
102697,15.0,157.0,45.0,2012,18,73,7,1
102697,15.0,157.0,45.0,2012,18,73,7,5
102697,15.0,157.0,45.0,2012,18,73,7,0
102765,22.0,162.0,54.0,1960,5,24,15,3
102765,22.0,162.0,54.0,1960,5,24,15,4
102765,22.0,162.0,54.0,1960,5,24,15,1
102765,22.0,162.0,54.0,1960,5,24,15,2
102765,22.0,162.0,54.0,1960,5,24,15,5
102765,22.0,162.0,54.0,1960,5,24,15,0
102818,17.0,153.0,44.0,2004,16,58,1,3
102818,17.0,153.0,44.0,2004,16,58,1,4
102818,17.0,153.0,44.0,2004,16,58,1,1
102818,17.0,153.0,44.0,2004,16,58,1,2
102818,17.0,153.0,44.0,2004,16,58,1,5
103111,0.0,0.0,0.0,1952,3,78,6,3
103111,0.0,0.0,0.0,1952,3,78,6,4
103111,0.0,0.0,0.0,1952,3,78,6,1
103111,0.0,0.0,0.0,1952,3,78,6,2
103111,0.0,0.0,0.0,1952,3,78,6,5
103111,0.0,0.0,0.0,1952,3,78,6,0
103113,0.0,0.0,0.0,1952,3,78,6,3
103113,0.0,0.0,0.0,1952,3,78,6,4
103113,0.0,0.0,0.0,1952,3,78,6,1
103113,0.0,0.0,0.0,1952,3,78,6,2
103113,0.0,0.0,0.0,1952,3,78,6,5
103113,0.0,0.0,0.0,1952,3,78,6,0
103121,16.0,142.0,36.0,2000,15,71,17,3
103121,16.0,142.0,36.0,2000,15,71,17,4
103121,16.0,142.0,36.0,2000,15,71,17,1
103121,16.0,142.0,36.0,2000,15,71,17,2
103121,16.0,142.0,36.0,2000,15,71,17,5
103121,16.0,142.0,36.0,2000,15,71,17,0
103235,23.0,0.0,0.0,1948,2,4,7,4
103249,0.0,0.0,0.0,1928,0,30,0,4
103256,24.0,176.0,59.0,1956,4,73,9,3
103256,24.0,176.0,59.0,1956,4,73,9,4
103256,24.0,176.0,59.0,1956,4,73,9,1
103256,24.0,176.0,59.0,1956,4,73,9,2
103256,24.0,176.0,59.0,1956,4,73,9,5
103256,24.0,176.0,59.0,1956,4,73,9,0
103312,17.0,158.0,55.0,1988,12,66,16,3
103312,17.0,158.0,55.0,1988,12,66,16,4
103312,17.0,158.0,55.0,1988,12,66,16,1
103312,17.0,158.0,55.0,1988,12,66,16,2
103312,17.0,158.0,55.0,1988,12,66,16,5
103312,17.0,158.0,55.0,1988,12,66,16,0
103312,20.0,158.0,55.0,1992,13,66,3,3
103312,20.0,158.0,55.0,1992,13,66,3,4
103312,20.0,158.0,55.0,1992,13,66,3,1
103312,20.0,158.0,55.0,1992,13,66,3,2
103312,20.0,158.0,55.0,1992,13,66,3,5
103312,20.0,158.0,55.0,1992,13,66,3,0
103362,15.0,156.0,42.0,1980,10,58,12,3
103362,15.0,156.0,42.0,1980,10,58,12,4
103362,15.0,156.0,42.0,1980,10,58,12,1
103362,15.0,156.0,42.0,1980,10,58,12,2
103362,15.0,156.0,42.0,1980,10,58,12,5
103362,15.0,156.0,42.0,1980,10,58,12,0
103526,21.0,0.0,0.0,1936,1,78,5,4
103636,18.0,153.0,52.0,1956,4,10,9,3
103636,18.0,153.0,52.0,1956,4,10,9,1
103636,18.0,153.0,52.0,1956,4,10,9,2
103636,18.0,153.0,52.0,1956,4,10,9,5
103636,18.0,153.0,52.0,1956,4,10,9,0
103636,21.0,153.0,52.0,1960,5,10,15,3
103636,21.0,153.0,52.0,1960,5,10,15,1
103636,21.0,153.0,52.0,1960,5,10,15,2
103636,21.0,153.0,52.0,1960,5,10,15,5
103636,21.0,153.0,52.0,1960,5,10,15,0
103646,16.0,149.0,40.0,2004,16,3,1,3
103646,16.0,149.0,40.0,2004,16,3,1,4
103646,16.0,149.0,40.0,2004,16,3,1,1
103646,16.0,149.0,40.0,2004,16,3,1,2
103646,16.0,149.0,40.0,2004,16,3,1,5
103646,16.0,149.0,40.0,2004,16,3,1,0
103687,20.0,160.0,61.0,1964,6,26,18,3
103687,20.0,160.0,61.0,1964,6,26,18,1
103687,20.0,160.0,61.0,1964,6,26,18,2
103687,20.0,160.0,61.0,1964,6,26,18,5
103687,20.0,160.0,61.0,1964,6,26,18,0
103744,19.0,162.0,58.0,1960,5,18,15,3
103744,19.0,162.0,58.0,1960,5,18,15,4
103744,19.0,162.0,58.0,1960,5,18,15,1
103744,19.0,162.0,58.0,1960,5,18,15,2
103744,19.0,162.0,58.0,1960,5,18,15,5
103744,19.0,162.0,58.0,1960,5,18,15,0
103744,23.0,162.0,58.0,1964,6,18,18,3
103744,23.0,162.0,58.0,1964,6,18,18,4
103744,23.0,162.0,58.0,1964,6,18,18,1
103744,23.0,162.0,58.0,1964,6,18,18,2
103744,23.0,162.0,58.0,1964,6,18,18,5
103744,23.0,162.0,58.0,1964,6,18,18,0
103746,19.0,0.0,0.0,1948,2,18,7,4
103839,19.0,152.0,45.0,1988,12,3,16,3
103839,19.0,152.0,45.0,1988,12,3,16,1
103839,19.0,152.0,45.0,1988,12,3,16,2
103839,19.0,152.0,45.0,1988,12,3,16,5
103839,19.0,152.0,45.0,1988,12,3,16,0
103841,18.0,155.0,50.0,1960,5,67,15,3
103841,18.0,155.0,50.0,1960,5,67,15,4
103841,18.0,155.0,50.0,1960,5,67,15,1
103841,18.0,155.0,50.0,1960,5,67,15,2
103841,18.0,155.0,50.0,1960,5,67,15,5
103841,18.0,155.0,50.0,1960,5,67,15,0
103841,22.0,155.0,50.0,1964,6,67,18,3
103841,22.0,155.0,50.0,1964,6,67,18,4
103841,22.0,155.0,50.0,1964,6,67,18,1
103841,22.0,155.0,50.0,1964,6,67,18,2
103841,22.0,155.0,50.0,1964,6,67,18,5
103841,22.0,155.0,50.0,1964,6,67,18,0
103954,20.0,166.0,53.0,1972,8,65,13,3
103954,20.0,166.0,53.0,1972,8,65,13,4
103954,20.0,166.0,53.0,1972,8,65,13,1
103954,20.0,166.0,53.0,1972,8,65,13,2
103954,20.0,166.0,53.0,1972,8,65,13,5
103954,20.0,166.0,53.0,1972,8,65,13,0
103954,24.0,166.0,53.0,1976,9,65,11,3
103954,24.0,166.0,53.0,1976,9,65,11,4
103954,24.0,166.0,53.0,1976,9,65,11,1
103954,24.0,166.0,53.0,1976,9,65,11,2
103954,24.0,166.0,53.0,1976,9,65,11,5
103954,24.0,166.0,53.0,1976,9,65,11,0
104079,0.0,0.0,0.0,1956,4,58,9,3
104079,0.0,0.0,0.0,1956,4,58,9,4
104079,0.0,0.0,0.0,1956,4,58,9,1
104079,0.0,0.0,0.0,1956,4,58,9,2
104079,0.0,0.0,0.0,1956,4,58,9,5
104079,0.0,0.0,0.0,1956,4,58,9,0
104084,17.0,164.0,56.0,1976,9,36,11,3
104084,17.0,164.0,56.0,1976,9,36,11,4
104084,17.0,164.0,56.0,1976,9,36,11,1
104084,17.0,164.0,56.0,1976,9,36,11,2
104084,17.0,164.0,56.0,1976,9,36,11,5
104084,17.0,164.0,56.0,1976,9,36,11,0
104111,20.0,155.0,53.0,2008,17,73,4,3
104111,20.0,155.0,53.0,2008,17,73,4,4
104111,20.0,155.0,53.0,2008,17,73,4,1
104111,20.0,155.0,53.0,2008,17,73,4,2
104111,20.0,155.0,53.0,2008,17,73,4,0
104197,14.0,153.0,41.0,1968,7,44,10,3
104197,14.0,153.0,41.0,1968,7,44,10,4
104197,14.0,153.0,41.0,1968,7,44,10,1
104197,14.0,153.0,41.0,1968,7,44,10,2
104197,14.0,153.0,41.0,1968,7,44,10,5
104197,14.0,153.0,41.0,1968,7,44,10,0
104465,18.0,167.0,52.0,2008,17,62,4,3
104465,18.0,167.0,52.0,2008,17,62,4,1
104465,18.0,167.0,52.0,2008,17,62,4,0
104522,22.0,0.0,0.0,1956,4,38,9,3
104522,22.0,0.0,0.0,1956,4,38,9,4
104522,22.0,0.0,0.0,1956,4,38,9,1
104522,22.0,0.0,0.0,1956,4,38,9,2
104522,22.0,0.0,0.0,1956,4,38,9,5
104522,22.0,0.0,0.0,1956,4,38,9,0
104853,24.0,167.0,59.0,1960,5,23,15,3
104853,24.0,167.0,59.0,1960,5,23,15,4
104853,24.0,167.0,59.0,1960,5,23,15,1
104853,24.0,167.0,59.0,1960,5,23,15,2
104853,24.0,167.0,59.0,1960,5,23,15,5
104853,24.0,167.0,59.0,1960,5,23,15,0
104856,23.0,157.0,53.0,1952,3,23,6,3
104856,23.0,157.0,53.0,1952,3,23,6,4
104856,23.0,157.0,53.0,1952,3,23,6,1
104856,23.0,157.0,53.0,1952,3,23,6,2
104856,23.0,157.0,53.0,1952,3,23,6,5
104856,23.0,157.0,53.0,1952,3,23,6,0
105112,15.0,153.0,41.0,1988,12,38,16,3
105112,15.0,153.0,41.0,1988,12,38,16,4
105112,15.0,153.0,41.0,1988,12,38,16,1
105112,15.0,153.0,41.0,1988,12,38,16,2
105112,15.0,153.0,41.0,1988,12,38,16,5
105112,15.0,153.0,41.0,1988,12,38,16,0
105227,16.0,138.0,38.0,2008,17,14,4,3
105227,16.0,138.0,38.0,2008,17,14,4,1
105227,16.0,138.0,38.0,2008,17,14,4,5
105227,16.0,138.0,38.0,2008,17,14,4,0
105235,20.0,150.0,44.0,1972,8,66,13,3
105235,20.0,150.0,44.0,1972,8,66,13,1
105235,20.0,150.0,44.0,1972,8,66,13,2
105235,20.0,150.0,44.0,1972,8,66,13,5
105235,20.0,150.0,44.0,1972,8,66,13,0
105272,23.0,0.0,0.0,1948,2,67,7,4
105272,27.0,0.0,0.0,1952,3,67,6,3
105272,27.0,0.0,0.0,1952,3,67,6,4
105272,27.0,0.0,0.0,1952,3,67,6,1
105272,27.0,0.0,0.0,1952,3,67,6,2
105272,27.0,0.0,0.0,1952,3,67,6,5
105272,27.0,0.0,0.0,1952,3,67,6,0
105281,16.0,165.0,50.0,1972,8,51,13,3
105281,16.0,165.0,50.0,1972,8,51,13,4
105281,16.0,165.0,50.0,1972,8,51,13,1
105281,16.0,165.0,50.0,1972,8,51,13,2
105281,16.0,165.0,50.0,1972,8,51,13,5
105281,16.0,165.0,50.0,1972,8,51,13,0
105420,30.0,167.0,58.0,1952,3,51,6,3
105420,30.0,167.0,58.0,1952,3,51,6,1
105420,30.0,167.0,58.0,1952,3,51,6,2
105420,30.0,167.0,58.0,1952,3,51,6,5
105420,30.0,167.0,58.0,1952,3,51,6,0
105557,24.0,155.0,54.0,1960,5,36,15,3
105557,24.0,155.0,54.0,1960,5,36,15,4
105557,24.0,155.0,54.0,1960,5,36,15,1
105557,24.0,155.0,54.0,1960,5,36,15,2
105557,24.0,155.0,54.0,1960,5,36,15,5
105557,24.0,155.0,54.0,1960,5,36,15,0
105567,17.0,159.0,43.0,1972,8,77,13,3
105567,17.0,159.0,43.0,1972,8,77,13,4
105567,17.0,159.0,43.0,1972,8,77,13,1
105567,17.0,159.0,43.0,1972,8,77,13,2
105567,17.0,159.0,43.0,1972,8,77,13,5
105567,17.0,159.0,43.0,1972,8,77,13,0
105603,0.0,0.0,0.0,1948,2,36,7,4
105700,19.0,158.0,50.0,1960,5,23,15,3
105700,19.0,158.0,50.0,1960,5,23,15,4
105700,19.0,158.0,50.0,1960,5,23,15,1
105700,19.0,158.0,50.0,1960,5,23,15,2
105700,19.0,158.0,50.0,1960,5,23,15,5
105700,19.0,158.0,50.0,1960,5,23,15,0
105727,16.0,133.0,31.0,2016,19,8,14,3
105727,16.0,133.0,31.0,2016,19,8,14,4
105727,16.0,133.0,31.0,2016,19,8,14,1
105727,16.0,133.0,31.0,2016,19,8,14,5
105727,16.0,133.0,31.0,2016,19,8,14,0
105801,14.0,174.0,44.0,1980,10,18,12,3
105801,14.0,174.0,44.0,1980,10,18,12,4
105801,14.0,174.0,44.0,1980,10,18,12,1
105801,14.0,174.0,44.0,1980,10,18,12,2
105801,14.0,174.0,44.0,1980,10,18,12,5
105801,14.0,174.0,44.0,1980,10,18,12,0
106111,17.0,162.0,50.0,1980,10,18,12,3
106111,17.0,162.0,50.0,1980,10,18,12,4
106111,17.0,162.0,50.0,1980,10,18,12,1
106111,17.0,162.0,50.0,1980,10,18,12,2
106111,17.0,162.0,50.0,1980,10,18,12,5
106111,17.0,162.0,50.0,1980,10,18,12,0
106401,24.0,160.0,55.0,2016,19,31,14,3
106401,24.0,160.0,55.0,2016,19,31,14,1
106401,24.0,160.0,55.0,2016,19,31,14,5
106401,24.0,160.0,55.0,2016,19,31,14,0
106464,17.0,0.0,0.0,1952,3,36,6,3
106464,17.0,0.0,0.0,1952,3,36,6,4
106464,17.0,0.0,0.0,1952,3,36,6,1
106464,17.0,0.0,0.0,1952,3,36,6,2
106464,17.0,0.0,0.0,1952,3,36,6,5
106464,17.0,0.0,0.0,1952,3,36,6,0
106553,19.0,162.0,55.0,2016,19,25,14,4
106553,19.0,162.0,55.0,2016,19,25,14,1
106553,19.0,162.0,55.0,2016,19,25,14,0
106646,19.0,167.0,56.0,2016,19,25,14,3
106646,19.0,167.0,56.0,2016,19,25,14,4
106646,19.0,167.0,56.0,2016,19,25,14,1
106646,19.0,167.0,56.0,2016,19,25,14,5
106646,19.0,167.0,56.0,2016,19,25,14,0
106828,20.0,164.0,53.0,1988,12,21,16,3
106828,20.0,164.0,53.0,1988,12,21,16,4
106828,20.0,164.0,53.0,1988,12,21,16,1
106828,20.0,164.0,53.0,1988,12,21,16,2
106828,20.0,164.0,53.0,1988,12,21,16,5
106828,20.0,164.0,53.0,1988,12,21,16,0
106839,20.0,170.0,49.0,1960,5,25,15,3
106839,20.0,170.0,49.0,1960,5,25,15,4
106839,20.0,170.0,49.0,1960,5,25,15,1
106839,20.0,170.0,49.0,1960,5,25,15,2
106839,20.0,170.0,49.0,1960,5,25,15,5
106839,20.0,170.0,49.0,1960,5,25,15,0
106849,26.0,0.0,0.0,1948,2,73,7,4
107018,18.0,158.0,46.0,1972,8,21,13,3
107018,18.0,158.0,46.0,1972,8,21,13,4
107018,18.0,158.0,46.0,1972,8,21,13,1
107018,18.0,158.0,46.0,1972,8,21,13,2
107018,18.0,158.0,46.0,1972,8,21,13,5
107018,18.0,158.0,46.0,1972,8,21,13,0
107113,19.0,160.0,50.0,1968,7,21,10,3
107113,19.0,160.0,50.0,1968,7,21,10,4
107113,19.0,160.0,50.0,1968,7,21,10,1
107113,19.0,160.0,50.0,1968,7,21,10,2
107113,19.0,160.0,50.0,1968,7,21,10,5
107113,19.0,160.0,50.0,1968,7,21,10,0
107188,19.0,172.0,54.0,1972,8,21,13,3
107188,19.0,172.0,54.0,1972,8,21,13,4
107188,19.0,172.0,54.0,1972,8,21,13,1
107188,19.0,172.0,54.0,1972,8,21,13,2
107188,19.0,172.0,54.0,1972,8,21,13,5
107188,19.0,172.0,54.0,1972,8,21,13,0
107198,23.0,0.0,0.0,1936,1,25,5,4
107227,15.0,150.0,41.0,2004,16,24,1,3
107227,15.0,150.0,41.0,2004,16,24,1,4
107227,15.0,150.0,41.0,2004,16,24,1,5
107227,15.0,150.0,41.0,2004,16,24,1,0
107288,21.0,159.0,50.0,1960,5,25,15,3
107288,21.0,159.0,50.0,1960,5,25,15,4
107288,21.0,159.0,50.0,1960,5,25,15,1
107288,21.0,159.0,50.0,1960,5,25,15,2
107288,21.0,159.0,50.0,1960,5,25,15,5
107288,21.0,159.0,50.0,1960,5,25,15,0
107423,16.0,163.0,46.0,1992,13,25,3,3
107423,16.0,163.0,46.0,1992,13,25,3,4
107423,16.0,163.0,46.0,1992,13,25,3,1
107423,16.0,163.0,46.0,1992,13,25,3,2
107423,16.0,163.0,46.0,1992,13,25,3,5
107423,16.0,163.0,46.0,1992,13,25,3,0
107459,15.0,157.0,43.0,1972,8,77,13,3
107459,15.0,157.0,43.0,1972,8,77,13,4
107459,15.0,157.0,43.0,1972,8,77,13,1
107459,15.0,157.0,43.0,1972,8,77,13,2
107459,15.0,157.0,43.0,1972,8,77,13,5
107459,15.0,157.0,43.0,1972,8,77,13,0
107459,18.0,157.0,43.0,1976,9,77,11,3
107459,18.0,157.0,43.0,1976,9,77,11,4
107459,18.0,157.0,43.0,1976,9,77,11,1
107459,18.0,157.0,43.0,1976,9,77,11,2
107459,18.0,157.0,43.0,1976,9,77,11,5
107459,18.0,157.0,43.0,1976,9,77,11,0
107488,24.0,0.0,0.0,1948,2,4,7,4
107488,28.0,0.0,0.0,1952,3,4,6,3
107488,28.0,0.0,0.0,1952,3,4,6,4
107488,28.0,0.0,0.0,1952,3,4,6,1
